Day,Session,Activity,Event or behavior?,Visitors?,Music?,Time Start,Time End,Start,End,StartSec,EndSec
3,1.7,V,EVENT,NO,NO,0:06:41,0:06:41,7:06:41,7:06:41,25601,25601
3,1.7,FP,BEHAVIOR,NO,NO,0:07:47,0:07:47,7:07:47,7:07:47,25667,25667
3,1.7,V,EVENT,NO,NO,0:07:47,0:07:47,7:07:47,7:07:47,25667,25667
3,1.7,V,EVENT,NO,NO,0:08:38,0:08:38,7:08:38,7:08:38,25718,25718
3,1.7,FP,BEHAVIOR,NO,NO,0:08:38,0:08:38,7:08:38,7:08:38,25718,25718
3,1.7,M,EVENT,NO,NO,0:08:57,0:09:01,7:08:57,7:09:01,25737,25741
3,1.7,M,EVENT,NO,NO,0:09:09,0:09:10,7:09:09,7:09:10,25749,25750
3,1.7,L,BEHAVIOR,NO,NO,0:09:24,0:10:24,7:09:24,7:10:24,25764,25824
3,1.7,B,EVENT,NO,NO,0:10:24,0:10:25,7:10:24,7:10:25,25824,25825
3,1.7,Nb,BEHAVIOR,NO,NO,0:10:45,0:10:48,7:10:45,7:10:48,25845,25848
3,1.7,L,BEHAVIOR,NO,NO,0:10:48,0:11:41,7:10:48,7:11:41,25848,25901
3,1.7,M,EVENT,NO,NO,0:11:41,0:11:42,7:11:41,7:11:42,25901,25902
3,1.7,Nb,BEHAVIOR,NO,NO,0:11:42,0:11:44,7:11:42,7:11:44,25902,25904
3,1.7,L,BEHAVIOR,NO,NO,0:11:45,0:12:27,7:11:45,7:12:27,25905,25947
3,1.7,V,EVENT,NO,NO,0:12:02,0:12:03,7:12:02,7:12:03,25922,25923
3,1.7,FP,BEHAVIOR,NO,NO,0:12:11,0:12:11,7:12:11,7:12:11,25931,25931
3,1.7,M,EVENT,NO,NO,0:12:27,0:12:31,7:12:27,7:12:31,25947,25951
3,1.7,L,BEHAVIOR,NO,NO,0:12:31,0:13:06,7:12:31,7:13:06,25951,25986
3,1.7,V,EVENT,NO,NO,0:12:33,0:12:33,7:12:33,7:12:33,25953,25953
3,1.7,M,EVENT,NO,NO,0:13:07,0:13:10,7:13:07,7:13:10,25987,25990
3,1.7,L,BEHAVIOR,NO,NO,0:13:12,0:13:19,7:13:12,7:13:19,25992,25999
3,1.7,N,EVENT,NO,NO,0:13:14,0:13:14,7:13:14,7:13:14,25994,25994
3,1.7,N,EVENT,NO,NO,0:13:17,0:13:18,7:13:17,7:13:18,25997,25998
3,1.7,M,EVENT,Handler,YES,0:13:23,0:13:28,7:13:23,7:13:28,26003,26008
3,1.7,L,BEHAVIOR,Handler,YES,0:13:33,0:13:35,7:13:33,7:13:35,26013,26015
3,1.7,M,EVENT,Handler,YES,0:13:36,0:13:38,7:13:36,7:13:38,26016,26018
3,1.7,M,EVENT,Handler,YES,0:13:56,0:14:00,7:13:56,7:14:00,26036,26040
3,1.7,L,BEHAVIOR,Handler,YES,0:14:00,0:14:02,7:14:00,7:14:02,26040,26042
3,1.7,M,EVENT,Handler,YES,0:14:03,0:14:04,7:14:03,7:14:04,26043,26044
3,1.7,L,BEHAVIOR,Handler,YES,0:14:05,0:14:16,7:14:05,7:14:16,26045,26056
3,1.7,L,BEHAVIOR,Handler,YES,0:14:17,0:14:19,7:14:17,7:14:19,26057,26059
3,1.7,M,EVENT,Handler,YES,0:14:23,0:14:27,7:14:23,7:14:27,26063,26067
3,1.7,M,EVENT,Handler,YES,0:14:29,0:14:30,7:14:29,7:14:30,26069,26070
3,1.7,L,BEHAVIOR,Handler,YES,0:14:32,0:14:33,7:14:32,7:14:33,26072,26073
3,1.7,Nb,BEHAVIOR,Handler,YES,0:14:34,0:14:46,7:14:34,7:14:46,26074,26086
3,1.7,B,EVENT,Handler,YES,0:14:46,0:14:47,7:14:46,7:14:47,26086,26087
3,1.7,M,EVENT,Handler,NO,0:15:33,0:15:41,7:15:33,7:15:41,26133,26141
3,1.7,Nb,BEHAVIOR,Handler,NO,0:15:42,0:15:43,7:15:42,7:15:43,26142,26143
3,1.7,M,EVENT,Handler,NO,0:15:43,0:15:46,7:15:43,7:15:46,26143,26146
3,1.7,L,BEHAVIOR,Handler,NO,0:15:46,0:15:47,7:15:46,7:15:47,26146,26147
3,1.7,L,BEHAVIOR,Handler,YES,0:15:51,0:15:58,7:15:51,7:15:58,26151,26158
3,1.7,FP,BEHAVIOR,Handler,YES,0:15:52,0:15:52,7:15:52,7:15:52,26152,26152
3,1.7,FP,BEHAVIOR,Handler,YES,0:15:53,0:15:54,7:15:53,7:15:54,26153,26154
3,1.7,FP,BEHAVIOR,Handler,YES,0:15:55,0:15:55,7:15:55,7:15:55,26155,26155
3,1.7,B,EVENT,Handler,YES,0:16:04,0:16:07,7:16:04,7:16:07,26164,26167
3,1.7,L,BEHAVIOR,Handler,YES,0:16:08,0:16:09,7:16:08,7:16:09,26168,26169
3,1.7,B,EVENT,Handler,YES,0:16:09,0:16:21,7:16:09,7:16:21,26169,26181
3,1.7,L,BEHAVIOR,Handler,YES,0:16:27,0:16:27,7:16:27,7:16:27,26187,26187
3,1.7,M,EVENT,Handler,NO,0:16:37,0:16:41,7:16:37,7:16:41,26197,26201
3,1.7,Nb,BEHAVIOR,Handler,NO,0:16:41,0:17:04,7:16:41,7:17:04,26201,26224
3,1.7,L,EVENT,Handler,NO,0:17:54,0:18:00,7:17:54,7:18:00,26274,26280
3,1.7,M,EVENT,Handler,NO,0:18:01,0:18:11,7:18:01,7:18:11,26281,26291
3,1.7,B,EVENT,Handler,NO,0:18:11,0:18:12,7:18:11,7:18:12,26291,26292
3,1.7,M,EVENT,Handler,NO,0:19:18,0:19:24,7:19:18,7:19:24,26358,26364
3,1.7,L,BEHAVIOR,Handler,NO,0:19:23,0:19:24,7:19:23,7:19:24,26363,26364
4,1.1,M ,EVENT,Handler,NO,0:07:47,0:07:51,1:07:47,1:07:51,4067,4071
4,1.1,Nb,BEHAVIOR,Rebecca,NO,0:07:52,0:07:53,1:07:52,1:07:53,4072,4073
4,1.1,L ,BEHAVIOR,Rebecca,YES,0:07:54,0:08:04,1:07:54,1:08:04,4074,4084
4,1.1,Nb,BEHAVIOR,Rebecca,YES,0:08:04,0:09:13,1:08:04,1:09:13,4084,4153
4,1.1,Nb,BEHAVIOR,NO,YES,0:09:28,0:09:58,1:09:28,1:09:58,4168,4198
4,1.1,Nb,BEHAVIOR,NO,YES,0:10:01,0:10:25,1:10:01,1:10:25,4201,4225
4,1.1,Nb,BEHAVIOR,NO,YES,0:10:25,0:10:26,1:10:25,1:10:26,4225,4226
4,1.1,M,EVENT,NO,YES,0:10:27,0:10:31,1:10:27,1:10:31,4227,4231
4,1.1,L,BEHAVIOR,NO,NO,0:10:31,0:10:40,1:10:31,1:10:40,4231,4240
4,1.1,FP,BEHAVIOR,NO,NO,0:10:40,0:10:48,1:10:40,1:10:48,4240,4248
4,1.1,FP,BEHAVIOR,NO,NO,0:10:48,0:11:00,1:10:48,1:11:00,4248,4260
4,1.1,FP,BEHAVIOR,NO,NO,0:10:52,0:10:54,1:10:52,1:10:54,4252,4254
4,1.1,L ,BEHAVIOR,NO,NO,0:10:55,0:11:15,1:10:55,1:11:15,4255,4275
4,1.1,FP,BEHAVIOR,NO,NO,0:11:02,0:11:02,1:11:02,1:11:02,4262,4262
4,1.1,Nb,BEHAVIOR,NO,NO,0:11:15,0:11:24,1:11:15,1:11:24,4275,4284
4,1.1,M,EVENT,NO,NO,0:11:23,0:11:26,1:11:23,1:11:26,4283,4286
4,1.1,L,BEHAVIOR,NO,NO,0:11:26,0:11:28,1:11:26,1:11:28,4286,4288
4,1.1,L,BEHAVIOR,NO,NO,0:11:28,0:14:01,1:11:28,1:14:01,4288,4441
4,1.1,FP,BEHAVIOR,NO,NO,0:11:36,0:11:37,1:11:36,1:11:37,4296,4297
4,1.1,FP,BEHAVIOR,NO,NO,0:11:47,0:11:47,1:11:47,1:11:47,4307,4307
4,1.1,P ,BEHAVIOR,NO,NO,0:13:31,0:13:37,1:13:31,1:13:37,4411,4417
4,1.1,FP,BEHAVIOR,NO,NO,0:13:56,0:13:57,1:13:56,1:13:57,4436,4437
4,1.1,V ,EVENT,NO,NO,0:13:57,0:13:57,1:13:57,1:13:57,4437,4437
4,1.1,Nb,BEHAVIOR,NO,NO,0:14:02,0:14:03,1:14:02,1:14:03,4442,4443
4,1.1,M,EVENT,NO,NO,0:14:03,0:14:04,1:14:03,1:14:04,4443,4444
4,1.1,FP,BEHAVIOR,NO,NO,0:14:20,0:14:25,1:14:20,1:14:25,4460,4465
4,1.1,FP,BEHAVIOR,NO,NO,0:14:31,0:14:31,1:14:31,1:14:31,4471,4471
4,1.1,V,EVENT,NO,NO,0:16:17,0:16:17,1:16:17,1:16:17,4577,4577
4,1.1,FP,BEHAVIOR,NO,NO,0:16:40,0:16:41,1:16:40,1:16:41,4600,4601
4,1.1,FP,BEHAVIOR,NO,NO,0:17:42,0:17:45,1:17:42,1:17:45,4662,4665
4,1.1,V,EVENT,NO,NO,0:17:00,0:17:00,1:17:00,1:17:00,4620,4620
4,1.1,V,EVENT,NO,NO,0:17:13,0:17:14,1:17:13,1:17:14,4633,4634
4,1.1,V,EVENT,NO,NO,0:17:42,0:17:43,1:17:42,1:17:43,4662,4663
4,1.1,FP,BEHAVIOR,NO,NO,0:17:53,0:18:04,1:17:53,1:18:04,4673,4684
4,1.1,V,EVENT,NO,NO,0:18:05,0:18:05,1:18:05,1:18:05,4685,4685
4,1.1,V,EVENT,NO,NO,0:18:48,0:18:48,1:18:48,1:18:48,4728,4728
4,1.1,FP,BEHAVIOR,NO,NO,0:18:48,0:18:48,1:18:48,1:18:48,4728,4728
4,1.1,V,EVENT,NO,NO,0:18:58,0:18:59,1:18:58,1:18:59,4738,4739
4,1.1,FP,BEHAVIOR,NO,NO,0:18:58,0:19:01,1:18:58,1:19:01,4738,4741
4,1.1,FP,BEHAVIOR,NO,NO,0:19:08,0:19:08,1:19:08,1:19:08,4748,4748
4,1.1,Fp,BEHAVIOR,NO,NO,0:19:18,0:19:22,1:19:18,1:19:22,4758,4762
4,1.1,V,EVENT,NO,NO,0:19:18,0:19:18,1:19:18,1:19:18,4758,4758
4,1.1,V,EVENT,NO,NO,0:19:35,0:19:36,1:19:35,1:19:36,4775,4776
4,1.1,V,EVENT,NO,NO,0:19:50,0:19:50,1:19:50,1:19:50,4790,4790
4,1.1,FP,BEHAVIOR,NO,NO,0:19:50,0:19:50,1:19:50,1:19:50,4790,4790
4,1.1,FP,BEHAVIOR,NO,NO,0:19:59,0:20:00,1:19:59,1:20:00,4799,4800
4,1.1,V,EVENT,NO,NO,0:20:25,0:20:25,1:20:25,1:20:25,4825,4825
4,1.1,FP,BEHAVIOR,NO,NO,0:21:25,0:21:26,1:21:25,1:21:26,4885,4886
4,1.1,FP,BEHAVIOR,NO,NO,0:22:13,0:22:14,1:22:13,1:22:14,4933,4934
4,1.1,FP,BEHAVIOR,NO,NO,0:22:31,0:22:31,1:22:31,1:22:31,4951,4951
4,1.1,FP,BEHAVIOR,NO,NO,0:22:40,0:22:40,1:22:40,1:22:40,4960,4960
4,1.1,FP,BEHAVIOR,NO,NO,0:22:44,0:22:45,1:22:44,1:22:45,4964,4965
4,1.1,P,BEHAVIOR,NO,NO,0:24:33,0:24:54,1:24:33,1:24:54,5073,5094
4,1.1,P,BEHAVIOR,NO,NO,0:24:55,0:25:07,1:24:55,1:25:07,5095,5107
4,1.1,P,BEHAVIOR,NO,NO,0:25:07,0:25:16,1:25:07,1:25:16,5107,5116
4,1.1,P,BEHAVIOR,NO,NO,0:25:31,0:25:39,1:25:31,1:25:39,5131,5139
4,1.1,L,BEHAVIOR,NO,NO,0:25:42,0:25:59,1:25:42,1:25:59,5142,5159
4,1.1,P,BEHAVIOR,NO,NO,0:25:43,0:25:45,1:25:43,1:25:45,5143,5145
4,1.1,S ,BEHAVIOR,NO,NO,0:25:48,0:25:58,1:25:48,1:25:58,5148,5158
4,1.1,P ,BEHAVIOR,NO,NO,0:25:59,0:26:00,1:25:59,1:26:00,5159,5160
4,1.1,L,BEHAVIOR,NO,NO,0:25:59,0:26:00,1:25:59,1:26:00,5159,5160
4,1.1,M,EVENT,NO,NO,0:26:01,0:26:05,1:26:01,1:26:05,5161,5165
4,1.1,Nb,BEHAVIOR,NO,NO,0:26:05,0:26:07,1:26:05,1:26:07,5165,5167
4,1.1,L,BEHAVIOR,NO,YES,0:26:08,0:26:11,1:26:08,1:26:11,5168,5171
4,1.1,Nb,BEHAVIOR,NO,YES,0:26:11,0:26:15,1:26:11,1:26:15,5171,5175
4,1.1,Nb,BEHAVIOR,NO,YES,0:26:19,0:27:03,1:26:19,1:27:03,5179,5223
4,1.1,Nb,BEHAVIOR,NO,YES,0:27:06,0:27:25,1:27:06,1:27:25,5226,5245
4,1.1,Nb,BEHAVIOR,NO,YES,0:27:27,0:27:42,1:27:27,1:27:42,5247,5262
4,1.1,L,BEHAVIOR,NO,YES,0:27:31,0:27:39,1:27:31,1:27:39,5251,5259
4,1.1,S ,BEHAVIOR,NO,YES,0:27:34,0:27:40,1:27:34,1:27:40,5254,5260
4,1.1,Nb,BEHAVIOR,NO,YES,0:27:44,0:28:09,1:27:44,1:28:09,5264,5289
4,1.1,L,BEHAVIOR,Rebecca,YES,0:28:10,0:29:59,1:28:10,1:29:59,5290,5399
4,1.1,P,BEHAVIOR,NO,NO,0:28:55,0:28:58,1:28:55,1:28:58,5335,5338
4,1.1,P,BEHAVIOR,NO,NO,0:29:02,0:29:14,1:29:02,1:29:14,5342,5354
4,1.1,Nb,BEHAVIOR,NO,NO,0:29:25,0:29:37,1:29:25,1:29:37,5365,5377
4,1.2,V,EVENT,NO,YES,0:00:48,0:00:48,2:00:48,2:00:48,7248,7248
4,1.2,FP,BEHAVIOR,NO,YES,0:01:08,0:01:11,2:01:08,2:01:11,7268,7271
4,1.2,V,EVENT,NO,YES,0:01:08,0:01:09,2:01:08,2:01:09,7268,7269
4,1.2,NB,BEHAVIOR,NO,YES,0:03:28,0:03:29,2:03:28,2:03:29,7408,7409
4,1.2,M,EVENT,NO,YES,0:03:29,0:03:30,2:03:29,2:03:30,7409,7410
4,1.2,M,EVENT,NO,YES,0:03:32,0:03:35,2:03:32,2:03:35,7412,7415
4,1.2,L,BEHAVIOR,NO,NO,0:03:35,0:03:49,2:03:35,2:03:49,7415,7429
4,1.2,S,BEHAVIOR,NO,NO,0:03:39,0:03:49,2:03:39,2:03:49,7419,7429
4,1.2,M,EVENT,NO,NO,0:03:50,0:03:50,2:03:50,2:03:50,7430,7430
4,1.2,V,EVENT,NO,NO,0:03:51,0:03:51,2:03:51,2:03:51,7431,7431
4,1.2,L,BEHAVIOR,NO,NO,0:03:52,0:04:05,2:03:52,2:04:05,7432,7445
4,1.2,P,BEHAVIOR,NO,NO,0:03:58,0:04:03,2:03:58,2:04:03,7438,7443
4,1.2,V,EVENT,NO,NO,0:04:04,0:04:04,2:04:04,2:04:04,7444,7444
4,1.2,P,BEHAVIOR,NO,NO,0:04:06,0:05:01,2:04:06,2:05:01,7446,7501
4,1.2,L,BEHAVIOR,NO,NO,0:04:14,0:04:45,2:04:14,2:04:45,7454,7485
4,1.2,L,BEHAVIOR,NO,NO,0:04:50,0:05:04,2:04:50,2:05:04,7490,7504
4,1.2,V,EVENT,NO,NO,0:05:06,0:05:07,2:05:06,2:05:07,7506,7507
4,1.2,L,BEHAVIOR,NO,NO,0:05:06,0:05:09,2:05:06,2:05:09,7506,7509
4,1.2,L,BEHAVIOR,NO,NO,0:05:11,0:05:26,2:05:11,2:05:26,7511,7526
4,1.2,S,BEHAVIOR,NO,NO,0:05:18,0:05:26,2:05:18,2:05:26,7518,7526
4,1.2,V,EVENT,NO,NO,0:05:26,0:05:27,2:05:26,2:05:27,7526,7527
4,1.2,L,BEHAVIOR,NO,NO,0:05:27,0:06:04,2:05:27,2:06:04,7527,7564
4,1.2,P,BEHAVIOR,NO,NO,0:05:28,0:05:53,2:05:28,2:05:53,7528,7553
4,1.2,P,BEHAVIOR,NO,NO,0:05:55,0:06:37,2:05:55,2:06:37,7555,7597
4,1.2,P,BEHAVIOR,NO,NO,0:06:39,0:06:42,2:06:39,2:06:42,7599,7602
4,1.2,L,BEHAVIOR,NO,NO,0:06:40,0:07:07,2:06:40,2:07:07,7600,7627
4,1.2,P,BEHAVIOR,NO,NO,0:06:43,0:07:05,2:06:43,2:07:05,7603,7625
4,1.2,S,BEHAVIOR,NO,NO,0:07:09,0:07:16,2:07:09,2:07:16,7629,7636
4,1.2,M,EVENT,NO,NO,0:07:18,0:07:23,2:07:18,2:07:23,7638,7643
4,1.2,F,BEHAVIOR,NO,NO,0:07:28,0:08:11,2:07:28,2:08:11,7648,7691
4,1.2,M,EVENT,NO,NO,0:08:12,0:08:17,2:08:12,2:08:17,7692,7697
4,1.2,L,BEHAVIOR,NO,NO,0:08:18,0:08:21,2:08:18,2:08:21,7698,7701
4,1.2,L,BEHAVIOR,NO,NO,0:08:21,0:08:23,2:08:21,2:08:23,7701,7703
4,1.2,L,BEHAVIOR,NO,NO,0:08:27,0:08:31,2:08:27,2:08:31,7707,7711
4,1.3,M,EVENT,NO,NO,0:07:52,0:07:57,3:07:52,3:07:57,11272,11277
4,1.3,NB,BEHAVIOR,NO,NO,0:07:56,0:07:58,3:07:56,3:07:58,11276,11278
4,1.3,NB,BEHAVIOR,NO,YES,0:08:09,0:09:17,3:08:09,3:09:17,11289,11357
4,1.3,NB,BEHAVIOR,NO,YES,0:09:33,0:10:31,3:09:33,3:10:31,11373,11431
4,1.3,M,EVENT,NO,YES,0:10:32,0:10:36,3:10:32,3:10:36,11432,11436
4,1.3,L,BEHAVIOR,NO,NO,0:10:36,0:10:59,3:10:36,3:10:59,11436,11459
4,1.3,M,EVENT,NO,NO,0:10:59,0:10:59,3:10:59,3:10:59,11459,11459
4,1.3,L,BEHAVIOR,NO,NO,0:11:00,0:11:20,3:11:00,3:11:20,11460,11480
4,1.3,NB,BEHAVIOR,NO,NO,0:11:21,0:11:29,3:11:21,3:11:29,11481,11489
4,1.3,M,EVENT,NO,NO,0:11:28,0:11:31,3:11:28,3:11:31,11488,11491
4,1.3,FP,BEHAVIOR,NO,NO,0:12:53,0:13:04,3:12:53,3:13:04,11573,11584
4,1.3,P,BEHAVIOR,NO,NO,0:13:36,0:13:41,3:13:36,3:13:41,11616,11621
4,1.3,NB,BEHAVIOR,NO,NO,0:14:07,0:14:08,3:14:07,3:14:08,11647,11648
4,1.3,M,EVENT,NO,NO,0:14:08,0:14:09,3:14:08,3:14:09,11648,11649
4,1.3,L,BEHAVIOR,NO,NO,0:14:09,0:14:10,3:14:09,3:14:10,11649,11650
4,1.3,L,BEHAVIOR,NO,NO,0:14:10,0:14:11,3:14:10,3:14:11,11650,11651
4,1.3,FP,BEHAVIOR,NO,NO,0:14:20,0:14:21,3:14:20,3:14:21,11660,11661
4,1.3,V,EVENT,NO,NO,0:14:20,0:14:21,3:14:20,3:14:21,11660,11661
4,1.3,FP,BEHAVIOR,NO,NO,0:14:25,0:14:31,3:14:25,3:14:31,11665,11671
4,1.3,L,BEHAVIOR,NO,NO,0:14:27,0:23:24,3:14:27,3:23:24,11667,12204
4,1.3,V,EVENT,NO,NO,0:14:35,0:14:36,3:14:35,3:14:36,11675,11676
4,1.3,FP,BEHAVIOR,NO,NO,0:14:35,0:14:36,3:14:35,3:14:36,11675,11676
4,1.3,V,EVENT,NO,NO,0:15:02,0:15:02,3:15:02,3:15:02,11702,11702
4,1.3,I,BEHAVIOR,NO,NO,0:15:08,0:15:13,3:15:08,3:15:13,11708,11713
4,1.3,V,EVENT,NO,NO,0:16:22,0:16:22,3:16:22,3:16:22,11782,11782
4,1.3,V,EVENT,NO,NO,0:17:05,0:17:05,3:17:05,3:17:05,11825,11825
4,1.3,V,EVENT,NO,NO,0:17:18,0:17:19,3:17:18,3:17:19,11838,11839
4,1.3,V,EVENT,NO,NO,0:17:47,0:17:48,3:17:47,3:17:48,11867,11868
4,1.3,FP,BEHAVIOR,NO,NO,0:17:53,0:18:08,3:17:53,3:18:08,11873,11888
4,1.3,V,EVENT,NO,NO,0:18:10,0:18:10,3:18:10,3:18:10,11890,11890
4,1.3,V,EVENT,NO,NO,0:18:53,0:18:53,3:18:53,3:18:53,11933,11933
4,1.3,V,EVENT,NO,NO,0:19:03,0:19:04,3:19:03,3:19:04,11943,11944
4,1.3,V,EVENT,NO,NO,0:19:23,0:19:23,3:19:23,3:19:23,11963,11963
4,1.3,V,EVENT,NO,NO,0:19:40,0:19:41,3:19:40,3:19:41,11980,11981
4,1.3,V,EVENT,NO,NO,0:19:55,0:19:55,3:19:55,3:19:55,11995,11995
4,1.3,V,EVENT,NO,NO,0:20:30,0:20:31,3:20:30,3:20:31,12030,12031
4,1.3,FP,BEHAVIOR,NO,NO,0:20:35,0:21:30,3:20:35,3:21:30,12035,12090
4,1.3,FP,BEHAVIOR,NO,NO,0:22:49,0:23:24,3:22:49,3:23:24,12169,12204
4,1.4,L,BEHAVIOR,NO,NO,0:00:00,0:00:37,4:00:00,4:00:37,14400,14437
4,1.4,P,BEHAVIOR,NO,NO,0:00:38,0:00:40,4:00:38,4:00:40,14438,14440
4,1.4,P,BEHAVIOR,NO,NO,0:00:42,0:00:49,4:00:42,4:00:49,14442,14449
4,1.4,L,BEHAVIOR,NO,NO,0:00:50,0:00:52,4:00:50,4:00:52,14450,14452
4,1.4,L,BEHAVIOR,NO,NO,0:00:53,0:01:07,4:00:53,4:01:07,14453,14467
4,1.5,L,BEHAVIOR,NO,NO,0:00:01,0:02:36,5:00:01,5:02:36,18001,18156
4,1.5,P,BEHAVIOR,NO,NO,0:00:09,0:00:12,5:00:09,5:00:12,18009,18012
4,1.5,V,EVENT,NO,NO,0:00:16,0:00:16,5:00:16,5:00:16,18016,18016
4,1.5,P,BEHAVIOR,NO,NO,0:00:17,0:00:22,5:00:17,5:00:22,18017,18022
4,1.5,P,BEHAVIOR,NO,NO,0:00:23,0:00:58,5:00:23,5:00:58,18023,18058
4,1.5,P,BEHAVIOR,NO,NO,0:01:07,0:01:38,5:01:07,5:01:38,18067,18098
4,1.5,V,EVENT,NO,NO,0:02:06,0:02:06,5:02:06,5:02:06,18126,18126
4,1.5,P,BEHAVIOR,NO,NO,0:02:09,0:02:11,5:02:09,5:02:11,18129,18131
4,1.5,P,BEHAVIOR,NO,NO,0:02:11,0:02:36,5:02:11,5:02:36,18131,18156
4,1.5,NB,BEHAVIOR,NO,NO,0:02:36,0:02:52,5:02:36,5:02:52,18156,18172
4,1.5,L,BEHAVIOR,NO,NO,0:02:37,0:02:52,5:02:37,5:02:52,18157,18172
4,1.5,S,BEHAVIOR,NO,YES,0:02:40,0:02:51,5:02:40,5:02:51,18160,18171
4,1.5,NB,BEHAVIOR,NO,YES,0:02:54,0:03:14,5:02:54,5:03:14,18174,18194
4,1.5,M,EVENT,NO,YES,0:03:02,0:03:02,5:03:02,5:03:02,18182,18182
4,1.5,M,EVENT,NO,YES,0:03:06,0:03:07,5:03:06,5:03:07,18186,18187
4,1.5,M,EVENT,NO,YES,0:03:11,0:03:13,5:03:11,5:03:13,18191,18193
4,1.5,NB,BEHAVIOR,NO,YES,0:03:15,0:03:36,5:03:15,5:03:36,18195,18216
4,1.5,M,EVENT,NO,YES,0:03:43,0:03:44,5:03:43,5:03:44,18223,18224
4,1.5,NB,BEHAVIOR,NO,YES,0:03:51,0:04:11,5:03:51,5:04:11,18231,18251
4,1.5,NB,BEHAVIOR,NO,YES,0:04:13,0:04:34,5:04:13,5:04:34,18253,18274
4,1.5,NB,BEHAVIOR,NO,YES,0:04:46,0:05:09,5:04:46,5:05:09,18286,18309
4,1.5,NB,BEHAVIOR,NO,YES,0:05:09,0:05:13,5:05:09,5:05:13,18309,18313
4,1.5,NB,BEHAVIOR,NO,YES,0:05:14,0:05:18,5:05:14,5:05:18,18314,18318
4,1.5,NB,BEHAVIOR,NO,YES,0:05:21,0:05:32,5:05:21,5:05:32,18321,18332
4,1.5,M,EVENT,YES,YES,0:05:48,0:05:50,5:05:48,5:05:50,18348,18350
4,1.5,L,BEHAVIOR,NO,YES,0:05:51,0:06:04,5:05:51,5:06:04,18351,18364
4,1.5,M,EVENT,NO,NO,0:06:04,0:06:05,5:06:04,5:06:05,18364,18365
4,1.5,NB,BEHAVIOR,NO,NO,0:06:05,0:06:06,5:06:05,5:06:06,18365,18366
4,1.5,NB,BEHAVIOR,NO,YES,0:06:10,0:06:23,5:06:10,5:06:23,18370,18383
4,1.5,P,BEHAVIOR,NO,YES,0:09:19,0:09:21,5:09:19,5:09:21,18559,18561
4,1.7,V,EVENT,NO,YES,0:00:52,0:00:52,7:00:52,7:00:52,25252,25252
4,1.7,FP,BEHAVIOR,NO,YES,0:01:12,0:01:15,7:01:12,7:01:15,25272,25275
4,1.7,V,EVENT,NO,YES,0:01:12,0:01:13,7:01:12,7:01:13,25272,25273
4,1.7,NB,BEHAVIOR,NO,YES,0:03:32,0:03:33,7:03:32,7:03:33,25412,25413
4,1.7,M,EVENT,NO,YES,0:03:32,0:03:39,7:03:32,7:03:39,25412,25419
4,1.7,L,BEHAVIOR,NO,NO,0:03:39,0:03:53,7:03:39,7:03:53,25419,25433
4,1.7,S,BEHAVIOR,NO,NO,0:03:41,0:03:53,7:03:41,7:03:53,25421,25433
4,1.7,V,EVENT,NO,NO,0:03:55,0:03:55,7:03:55,7:03:55,25435,25435
4,1.7,L,BEHAVIOR,NO,NO,0:03:56,0:04:08,7:03:56,7:04:08,25436,25448
4,1.7,P,BEHAVIOR,NO,NO,0:04:02,0:04:07,7:04:02,7:04:07,25442,25447
4,1.7,V,EVENT,NO,NO,0:04:08,0:04:08,7:04:08,7:04:08,25448,25448
4,1.7,P,BEHAVIOR,NO,NO,0:04:10,0:05:04,7:04:10,7:05:04,25450,25504
4,1.7,L,BEHAVIOR,NO,NO,0:04:18,0:04:49,7:04:18,7:04:49,25458,25489
4,1.7,L,BEHAVIOR,NO,NO,0:04:54,0:05:08,7:04:54,7:05:08,25494,25508
4,1.7,L,BEHAVIOR,NO,NO,0:05:10,0:05:13,7:05:10,7:05:13,25510,25513
4,1.7,V,EVENT,NO,NO,0:05:10,0:05:11,7:05:10,7:05:11,25510,25511
4,1.7,L,BEHAVIOR,NO,NO,0:05:15,0:05:31,7:05:15,7:05:31,25515,25531
4,1.7,S,BEHAVIOR,NO,NO,0:05:21,0:05:30,7:05:21,7:05:30,25521,25530
4,1.7,V,EVENT,NO,NO,0:05:30,0:05:31,7:05:30,7:05:31,25530,25531
4,1.7,L,BEHAVIOR,NO,NO,0:05:31,0:06:08,7:05:31,7:06:08,25531,25568
4,1.7,P,BEHAVIOR,NO,NO,0:05:32,0:07:09,7:05:32,7:07:09,25532,25629
4,1.7,L,BEHAVIOR,YES,NO,0:06:44,0:07:11,7:06:44,7:07:11,25604,25631
4,1.7,S,BEHAVIOR,NO,NO,0:07:13,0:07:20,7:07:13,7:07:20,25633,25640
4,1.7,M,EVENT,NO,NO,0:07:22,0:07:28,7:07:22,7:07:28,25642,25648
4,1.8,M,EVENT,NO,NO,0:00:33,0:00:40,8:00:33,8:00:40,28833,28840
4,1.8,L,BEHAVIOR,NO,NO,0:00:40,0:00:46,8:00:40,8:00:46,28840,28846
4,1.8,L,BEHAVIOR,NO,NO,0:00:48,0:00:52,8:00:48,8:00:52,28848,28852
4,1.8,M,EVENT,NO,NO,0:01:01,0:01:09,8:01:01,8:01:09,28861,28869
4,1.8,M,EVENT,NO,NO,0:01:26,0:01:27,8:01:26,8:01:27,28886,28887
4,1.8,L,BEHAVIOR,NO,NO,0:01:28,0:01:57,8:01:28,8:01:57,28888,28917
