N_Day,Day,Session,File name,Date/Time Start,Duration of Video,Activity,Event/behavior,Focus,Visitors?,Music?,Start,End,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,VA_B,,,,YES,0:25:42,0:27:52,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,,0:25:45,0:25:49,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:25:49,0:26:10,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:26:10,0:26:22,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,,0:26:22,0:26:34,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:26:34,0:26:37,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,,0:26:37,0:26:44,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:26:00,0:26:10,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:26:10,0:26:15,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:26:15,0:26:17,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:26:17,0:27:43,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,VA_B,,,,YES,0:28:00,0:32:14,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:28:01,0:28:16,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:28:16,0:28:17,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:28:17,0:29:44,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:29:44,0:29:47,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:29:47,0:30:20,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_E,,,,YES,0:30:20,0:30:21,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,YES,0:30:21,0:32:07,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,,0:32:26,0:33:05,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,VA_B,,,,,0:32:22,0:33:28,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,BA_V,,,,,0:34:01,0:34:37,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output_t.mov,,0:39:08,VA_B,,,,,0:33:59,0:34:11,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:00:02,0:00:07,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:00:08,0:00:10,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:00:12,0:00:53,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:00:53,0:00:53,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:00:54,0:00:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:00:55,0:01:28,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:01:29,0:01:50,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:01:57,0:03:00,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:03:09,0:03:49,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:03:50,0:03:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,S,BEHAVIOR,,YES,NO,0:03:54,0:04:13,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:04:13,0:04:17,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,I,BEHAVIOR,,YES,NO,0:04:54,0:04:56,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,B,EVENT,,YES,NO,0:04:57,0:04:58,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,U,MUSIC,,YES,YES,0:04:59,0:05:14,MUSIC,0:00:15,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,YES,0:05:04,0:05:26,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,B,EVENT,,YES,NO,0:05:27,0:05:27,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,U,MUSIC,,YES,NO,0:05:29,0:05:42,MUSIC,0:00:13,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:05:30,0:05:44,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:05:45,0:05:45,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:05:46,0:07:08,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:06:34,0:06:34,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,S,BEHAVIOR,,YES,NO,0:07:11,0:07:20,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:07:23,0:07:23,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:07:28,0:07:33,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,S,BEHAVIOR,,YES,NO,0:07:34,0:07:35,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:07:38,0:07:41,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:07:42,0:07:43,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,I,BEHAVIOR,,YES,NO,0:07:43,0:07:46,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:07:44,0:07:48,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:07:49,0:07:50,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,M,EVENT,,YES,NO,0:07:52,0:08:00,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,I,BEHAVIOR,,YES,NO,0:07:53,0:07:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:08:03,0:15:54,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:08:13,0:08:14,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:08:15,0:08:16,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:09:38,0:09:38,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,U,MUSIC,,YES,NO,0:09:46,0:10:09,MUSIC,0:00:23,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:11:22,0:11:23,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,V,EVENT,,YES,NO,0:11:32,0:11:33,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:11:51,0:15:05,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,U,MUSIC,,YES,YES,0:15:17,0:15:35,MUSIC,0:00:18,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:15:37,0:15:53,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:15:55,0:16:05,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,L,BEHAVIOR,,YES,NO,0:15:56,0:17:05,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,S,BEHAVIOR,,YES,NO,0:16:06,0:16:11,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:16:13,0:16:14,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:16:20,0:16:32,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,U,MUSIC,,YES,YES,0:16:38,0:16:54,MUSIC,0:00:16,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,YES,0:16:51,0:16:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,P,BEHAVIOR,,YES,NO,0:17:00,0:17:05,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:00:00,0:00:07,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:00:07,0:00:37,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:00:06,0:00:30,hello!,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:00:37,0:01:15,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:00:58,0:01:54,oh hey isn't it pretty,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:01:15,0:01:17,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:01:17,0:01:33,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:01:39,0:01:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:01:57,0:02:12,hey,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:02:01,0:02:15,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:02:24,0:02:30,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:02:36,0:03:01,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:02:32,0:02:54,hello! you're so sweet,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:03:03,0:03:08,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:03:08,0:03:12,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:03:12,0:03:29,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:03:29,0:03:44,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,YES,0:04:16,0:06:05,the bird,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:04:19,0:04:31,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:04:31,0:04:33,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:04:33,0:04:53,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,YES,0:04:53,0:05:05,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,YES,0:05:05,0:05:10,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,YES,0:05:25,0:05:28,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,YES,0:05:28,0:05:41,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:05:41,0:05:46,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:05:46,0:05:56,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:06:25,0:06:30,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:06:30,0:07:00,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:07:00,0:07:11,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:07:20,0:08:35,look the bird,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:07:25,0:07:33,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:07:33,0:07:39,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:07:45,0:08:50,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:08:54,0:09:30,oh it s a macaww,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:08:56,0:09:18,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:09:18,0:09:19,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:09:19,0:09:44,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,YES,0:09:44,0:10:00,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,YES,0:10:00,0:10:15,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:10:15,0:10:21,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:10:45,0:10:55,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:11:04,0:11:20,it's a macaww,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:11:06,0:11:25,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:12:22,0:12:55,a parot!,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_V,,,,,0:12:23,0:12:26,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,VA_B,,,,,0:14:10,0:14:22,oh look a macaw,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,YES,0:15:14,0:15:16,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,YES,0:15:54,0:15:58,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:16:14,0:16:16,,,,,,,,,,,,,,,,
3,4/11/19,3,D3_S3_output.mp4,,0:17:06,BA_E,,,,,0:16:35,0:16:47,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:00:05,0:00:10,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,NO,0:00:09,0:00:11,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,U,MUSIC,,NO,YES,0:00:10,0:01:38,MUSIC,0:01:28,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:00:22,0:01:30,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:01:46,0:02:44,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,U,MUSIC,,NO,YES,0:01:47,0:02:49,MUSIC,0:01:02,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:02:45,0:02:49,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:02:49,0:03:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:03:12,0:03:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:03:13,0:03:33,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB,BEHAVIOR,,NO,NO,0:03:34,0:03:42,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:03:41,0:03:44,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:05:06,0:05:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:05:49,0:05:54,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB,BEHAVIOR,,NO,NO,0:06:20,0:06:21,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:06:21,0:06:22,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:06:22,0:06:23,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:06:23,0:06:24,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:06:33,0:06:34,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:06:33,0:06:34,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:06:38,0:06:44,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:06:40,0:15:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:06:48,0:06:49,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:06:48,0:06:49,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:07:15,0:07:15,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,I,BEHAVIOR,,NO,NO,0:07:21,0:07:26,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:08:35,0:08:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:09:18,0:09:18,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:09:31,0:09:32,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:10:00,0:10:01,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:10:06,0:10:21,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:10:23,0:10:23,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:11:06,0:11:06,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:11:16,0:11:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:11:36,0:11:36,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:11:53,0:11:54,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:12:08,0:12:08,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:12:43,0:12:44,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:12:48,0:13:43,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,NO,0:15:02,0:15:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:15:38,0:16:15,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:16:16,0:16:18,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:16:20,0:16:27,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:16:28,0:16:30,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:16:31,0:16:45,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:16:46,0:19:21,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:16:54,0:16:57,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:17:01,0:17:01,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:17:02,0:17:07,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:17:08,0:17:43,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:17:52,0:18:23,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:18:51,0:18:51,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:18:54,0:18:56,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:18:56,0:19:21,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,NO,0:19:21,0:19:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:19:22,0:19:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,U,MUSIC,,NO,NO,0:19:23,0:22:44,MUSIC,0:03:21,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,S,BEHAVIOR,,NO,YES,0:19:25,0:19:36,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:19:39,0:19:59,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:19:47,0:19:47,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:19:47,0:19:50,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:19:51,0:19:52,,,,,,,,,,,,,,,,
